Ensembl ID	Gene ID	Symbol	Family	Type	Alias
ENSG00000062370	7771.0	ZFP112		ChroRemod	zf-C2H2
ENSG00000063587	10838.0	ZNF275		ChroRemod	zf-C2H2
ENSG00000065029	7629.0	ZNF76		ChroRemod	zf-C2H2
ENSG00000066827	57623.0	ZFAT		ChroRemod	zf-C2H2
ENSG00000067082	1316.0	KLF6		ChroRemod	zf-C2H2
ENSG00000067646	7544.0	ZFY		ChroRemod	zf-C2H2
ENSG00000070476	79364.0	ZXDC		ChroRemod	zf-C2H2
ENSG00000074047	2736.0	GLI2		ChroRemod	zf-C2H2
ENSG00000074657	55205.0	ZNF532		ChroRemod	zf-C2H2
ENSG00000075407	7587.0	ZNF37A		ChroRemod	zf-C2H2
ENSG00000081386	22869.0	ZNF510		ChroRemod	zf-C2H2
ENSG00000081665	440515.0	ZNF506		ChroRemod	zf-C2H2
ENSG00000083812	25799.0	ZNF324		ChroRemod	zf-C2H2
ENSG00000083814	79891.0	ZNF671		ChroRemod	zf-C2H2
ENSG00000083817	55659.0	ZNF416		ChroRemod	zf-C2H2
ENSG00000083828	54807.0	ZNF586		ChroRemod	zf-C2H2
ENSG00000083838	55663.0	ZNF446		ChroRemod	zf-C2H2
ENSG00000083842	7554.0	ZNF8		ChroRemod	zf-C2H2
ENSG00000083844	9422.0	ZNF264		ChroRemod	zf-C2H2
ENSG00000084093	5978.0	REST		ChroRemod	zf-C2H2
ENSG00000085276	2122.0	MECOM		ChroRemod	zf-C2H2
ENSG00000085644	7760.0	ZNF213		ChroRemod	zf-C2H2
ENSG00000088876	79175.0	ZNF343		ChroRemod	zf-C2H2
ENSG00000089335	55900.0	ZNF302		ChroRemod	zf-C2H2
ENSG00000090612	10795.0	ZNF268		ChroRemod	zf-C2H2
ENSG00000090612	7556.0	ZNF10		ChroRemod	zf-C2H2
ENSG00000095951	3096.0	HIVEP1		ChroRemod	zf-C2H2
ENSG00000096654	7738.0	ZNF184		ChroRemod	zf-C2H2
ENSG00000099326	7593.0	MZF1		ChroRemod	zf-C2H2
ENSG00000101115	57167.0	SALL4		ChroRemod	zf-C2H2
ENSG00000101493	9658.0	ZNF516		ChroRemod	zf-C2H2
ENSG00000102349	11279.0	KLF8		ChroRemod	zf-C2H2
ENSG00000102554	688.0	KLF5		ChroRemod	zf-C2H2
ENSG00000102870	23361.0	ZNF629		ChroRemod	zf-C2H2
ENSG00000102935	23090.0	ZNF423		ChroRemod	zf-C2H2
ENSG00000102974	10664.0	CTCF		ChroRemod	zf-C2H2
ENSG00000103199	26048.0	ZNF500		ChroRemod	zf-C2H2
ENSG00000103343	7727.0	ZNF174		ChroRemod	zf-C2H2
ENSG00000103449	6299.0	SALL1		ChroRemod	zf-C2H2
ENSG00000103495	4150.0	MAZ		ChroRemod	zf-C2H2
ENSG00000105136	79744.0	ZNF419		ChroRemod	zf-C2H2
ENSG00000105261	728361.0	OVOL3		ChroRemod	zf-C2H2
ENSG00000105497	7728.0	ZNF175		ChroRemod	zf-C2H2
ENSG00000105708	7561.0	ZNF14		ChroRemod	zf-C2H2
ENSG00000105732	64763.0	ZNF574		ChroRemod	zf-C2H2
ENSG00000105750	7639.0	ZNF85		ChroRemod	zf-C2H2
ENSG00000105866	6671.0	SP4		ChroRemod	zf-C2H2
ENSG00000106261	7586.0	ZKSCAN1		ChroRemod	zf-C2H2
ENSG00000106571	2737.0	GLI3		ChroRemod	zf-C2H2
ENSG00000107249	169792.0	GLIS3		ChroRemod	zf-C2H2
ENSG00000109787	51274.0	KLF3		ChroRemod	zf-C2H2
ENSG00000110851	11108.0	PRDM4		ChroRemod	zf-C2H2
ENSG00000111087	2735.0	GLI1		ChroRemod	zf-C2H2
ENSG00000112238	59336.0	PRDM13		ChroRemod	zf-C2H2
ENSG00000115568	7701.0	ZNF142		ChroRemod	zf-C2H2
ENSG00000116731	7799.0	PRDM2		ChroRemod	zf-C2H2
ENSG00000117010	127396.0	ZNF684		ChroRemod	zf-C2H2
ENSG00000118156	84215.0	ZNF541		ChroRemod	zf-C2H2
ENSG00000118263	8609.0	KLF7		ChroRemod	zf-C2H2
ENSG00000118495	5325.0	PLAGL1		ChroRemod	zf-C2H2
ENSG00000118620	80264.0	ZNF430		ChroRemod	zf-C2H2
ENSG00000118922	11278.0	KLF12		ChroRemod	zf-C2H2
ENSG00000119138	687.0	KLF9		ChroRemod	zf-C2H2
ENSG00000119725	57862.0	ZNF410		ChroRemod	zf-C2H2
ENSG00000119866	53335.0	BCL11A		ChroRemod	zf-C2H2
ENSG00000120738	1958.0	EGR1		ChroRemod	zf-C2H2
ENSG00000120784	22835.0	ZFP30		ChroRemod	zf-C2H2
ENSG00000121297	57616.0	TSHZ3		ChroRemod	zf-C2H2
ENSG00000121406	256051.0	ZNF549		ChroRemod	zf-C2H2
ENSG00000121413	65982.0	ZSCAN18		ChroRemod	zf-C2H2
ENSG00000121417	10520.0	ZNF211		ChroRemod	zf-C2H2
ENSG00000121864	51193.0	ZNF639		ChroRemod	zf-C2H2
ENSG00000121903	7579.0	ZSCAN20		ChroRemod	zf-C2H2
ENSG00000122034	2971.0	GTF3A		ChroRemod	zf-C2H2
ENSG00000122386	7755.0	ZNF205		ChroRemod	zf-C2H2
ENSG00000122482	84146.0	ZNF644		ChroRemod	zf-C2H2
ENSG00000122877	1959.0	EGR2		ChroRemod	zf-C2H2
ENSG00000123411	64375.0	IKZF4		ChroRemod	zf-C2H2
ENSG00000124092	140690.0	CTCFL		ChroRemod	zf-C2H2
ENSG00000124203	128611.0	ZNF831		ChroRemod	zf-C2H2
ENSG00000124216	6615.0	SNAI1		ChroRemod	zf-C2H2
ENSG00000124444	79177.0	ZNF576		ChroRemod	zf-C2H2
ENSG00000124459	7596.0	ZNF45		ChroRemod	zf-C2H2
ENSG00000124496	55809.0	TRERF1		ChroRemod	zf-C2H2
ENSG00000124613	346157.0	ZNF391		ChroRemod	zf-C2H2
ENSG00000124782	6239.0	RREB1		ChroRemod	zf-C2H2
ENSG00000125846	7692.0	ZNF133		ChroRemod	zf-C2H2
ENSG00000125850	58495.0	OVOL2		ChroRemod	zf-C2H2
ENSG00000125945	80818.0	ZNF436		ChroRemod	zf-C2H2
ENSG00000126003	5326.0	PLAGL2		ChroRemod	zf-C2H2
ENSG00000126603	84662.0	GLIS2		ChroRemod	zf-C2H2
ENSG00000126746	171017.0	ZNF384		ChroRemod	zf-C2H2
ENSG00000127081	83744.0	ZNF484		ChroRemod	zf-C2H2
ENSG00000127124	59269.0	HIVEP3		ChroRemod	zf-C2H2
ENSG00000127152	64919.0	BCL11B		ChroRemod	zf-C2H2
ENSG00000127528	10365.0	KLF2		ChroRemod	zf-C2H2
ENSG00000127903				ChroRemod	zf-C2H2
ENSG00000128000	163131.0	ZNF780B		ChroRemod	zf-C2H2
ENSG00000128610	389549.0	FEZF1		ChroRemod	zf-C2H2
ENSG00000129911	83855.0	KLF16		ChroRemod	zf-C2H2
ENSG00000130182	84891.0	ZSCAN10		ChroRemod	zf-C2H2
ENSG00000130544	79230.0	ZNF557		ChroRemod	zf-C2H2
ENSG00000130684	26152.0	ZNF337		ChroRemod	zf-C2H2
ENSG00000130711	59335.0	PRDM12		ChroRemod	zf-C2H2
ENSG00000130803	57693.0	ZNF317		ChroRemod	zf-C2H2
ENSG00000130818	79088.0	ZNF426		ChroRemod	zf-C2H2
ENSG00000130844	55422.0	ZNF331		ChroRemod	zf-C2H2
ENSG00000130856	7776.0	ZNF236		ChroRemod	zf-C2H2
ENSG00000131061	84905.0	ZNF341		ChroRemod	zf-C2H2
ENSG00000131115	7770.0	ZNF227		ChroRemod	zf-C2H2
ENSG00000131127	7700.0	ZNF141		ChroRemod	zf-C2H2
ENSG00000131845	57343.0	ZNF304		ChroRemod	zf-C2H2
ENSG00000131848	79149.0	ZSCAN5A		ChroRemod	zf-C2H2
ENSG00000131849	7691.0	ZNF132		ChroRemod	zf-C2H2
ENSG00000132010	7568.0	ZNF20		ChroRemod	zf-C2H2
ENSG00000135625	1961.0	EGR4		ChroRemod	zf-C2H2
ENSG00000135747	93474.0	ZNF670		ChroRemod	zf-C2H2
ENSG00000136451	7716.0	VEZF1		ChroRemod	zf-C2H2
ENSG00000136826	9314.0	KLF4		ChroRemod	zf-C2H2
ENSG00000136866	7539.0	ZFP37		ChroRemod	zf-C2H2
ENSG00000136870	7743.0	ZNF189		ChroRemod	zf-C2H2
ENSG00000137185	7746.0	ZNF193		ChroRemod	zf-C2H2
ENSG00000137871	54816.0	ZNF280D		ChroRemod	zf-C2H2
ENSG00000138738	11107.0	PRDM5		ChroRemod	zf-C2H2
ENSG00000139651	283337.0	ZNF740		ChroRemod	zf-C2H2
ENSG00000139800	85416.0	ZIC5		ChroRemod	zf-C2H2
ENSG00000140265	146050.0	ZSCAN29		ChroRemod	zf-C2H2
ENSG00000140548	374655.0	ZNF710		ChroRemod	zf-C2H2
ENSG00000140987	54925.0	ZNF434		ChroRemod	zf-C2H2
ENSG00000141040	57336.0	ZNF287		ChroRemod	zf-C2H2
ENSG00000141946	114026.0	ZIM3		ChroRemod	zf-C2H2
ENSG00000141956	63977.0	PRDM15		ChroRemod	zf-C2H2
ENSG00000142065	57677.0	ZFP14		ChroRemod	zf-C2H2
ENSG00000142409	126208.0	ZNF787		ChroRemod	zf-C2H2
ENSG00000142528	25888.0	ZNF473		ChroRemod	zf-C2H2
ENSG00000142556	80110.0	ZNF614		ChroRemod	zf-C2H2
ENSG00000142611	63976.0	PRDM16		ChroRemod	zf-C2H2
ENSG00000143067	90874.0	ZNF697		ChroRemod	zf-C2H2
ENSG00000143373	57592.0	ZNF687		ChroRemod	zf-C2H2
ENSG00000143867	130497.0	OSR1		ChroRemod	zf-C2H2
ENSG00000144026	84874.0	ZNF514		ChroRemod	zf-C2H2
ENSG00000144792	285349.0	ZNF660		ChroRemod	zf-C2H2
ENSG00000145908	91975.0	ZNF300		ChroRemod	zf-C2H2
ENSG00000146587	57786.0	RBAK		ChroRemod	zf-C2H2
ENSG00000146757	168374.0	ZNF92		ChroRemod	zf-C2H2
ENSG00000147117	7712.0	ZNF157		ChroRemod	zf-C2H2
ENSG00000147118	7569.0	ZNF182		ChroRemod	zf-C2H2
ENSG00000147124	7592.0	ZNF41		ChroRemod	zf-C2H2
ENSG00000147180	7552.0	ZNF711		ChroRemod	zf-C2H2
ENSG00000147596	63978.0	PRDM14		ChroRemod	zf-C2H2
ENSG00000147789	7553.0	ZNF7		ChroRemod	zf-C2H2
ENSG00000149050	7761.0	ZNF214		ChroRemod	zf-C2H2
ENSG00000149054	7762.0	ZNF215		ChroRemod	zf-C2H2
ENSG00000151514	27164.0	SALL3		ChroRemod	zf-C2H2
ENSG00000151612	152485.0	ZNF827		ChroRemod	zf-C2H2
ENSG00000152433	284306.0	ZNF547		ChroRemod	zf-C2H2
ENSG00000152439	374928.0	ZNF773		ChroRemod	zf-C2H2
ENSG00000152443	284309.0	ZNF776		ChroRemod	zf-C2H2
ENSG00000152454	10172.0	ZNF256		ChroRemod	zf-C2H2
ENSG00000152467	284312.0	ZSCAN1		ChroRemod	zf-C2H2
ENSG00000152475	116412.0	ZNF837		ChroRemod	zf-C2H2
ENSG00000152784	56978.0	PRDM8		ChroRemod	zf-C2H2
ENSG00000152926	51351.0	ZNF117		ChroRemod	zf-C2H2
ENSG00000152977	7545.0	ZIC1		ChroRemod	zf-C2H2
ENSG00000153266	55079.0	FEZF2		ChroRemod	zf-C2H2
ENSG00000153896	148103.0	ZNF599		ChroRemod	zf-C2H2
ENSG00000154957	7566.0	ZNF18		ChroRemod	zf-C2H2
ENSG00000155090	7071.0	KLF10		ChroRemod	zf-C2H2
ENSG00000155592	342357.0	ZKSCAN2		ChroRemod	zf-C2H2
ENSG00000156853	115509.0	ZNF689		ChroRemod	zf-C2H2
ENSG00000156925	7547.0	ZIC3		ChroRemod	zf-C2H2
ENSG00000157429	7567.0	ZNF19		ChroRemod	zf-C2H2
ENSG00000158691	9753.0	ZSCAN12		ChroRemod	zf-C2H2
ENSG00000158805	92822.0	ZNF276		ChroRemod	zf-C2H2
ENSG00000159882	284349.0	ZNF283		ChroRemod	zf-C2H2
ENSG00000159882	7638.0	ZNF221		ChroRemod	zf-C2H2
ENSG00000159882	7768.0	ZNF225		ChroRemod	zf-C2H2
ENSG00000159882	7773.0	ZNF230		ChroRemod	zf-C2H2
ENSG00000159885	7673.0	ZNF222		ChroRemod	zf-C2H2
ENSG00000159905	10780.0	ZNF234		ChroRemod	zf-C2H2
ENSG00000159915	353355.0	ZNF233		ChroRemod	zf-C2H2
ENSG00000159917	9310.0	ZNF235		ChroRemod	zf-C2H2
ENSG00000160094	149076.0	ZNF362		ChroRemod	zf-C2H2
ENSG00000160229				ChroRemod	zf-C2H2
ENSG00000160321	7757.0	ZNF208		ChroRemod	zf-C2H2
ENSG00000160352	148206.0	ZNF714		ChroRemod	zf-C2H2
ENSG00000160908	84124.0	ZNF394		ChroRemod	zf-C2H2
ENSG00000160961	84449.0	ZNF333		ChroRemod	zf-C2H2
ENSG00000161298	84911.0	ZNF382		ChroRemod	zf-C2H2
ENSG00000161405	22806.0	IKZF3		ChroRemod	zf-C2H2
ENSG00000161551	84765.0	ZNF577		ChroRemod	zf-C2H2
ENSG00000161914	115950.0	ZNF653		ChroRemod	zf-C2H2
ENSG00000162086	7627.0	ZNF75A		ChroRemod	zf-C2H2
ENSG00000162676	2672.0	GFI1		ChroRemod	zf-C2H2
ENSG00000162702	23528.0	ZNF281		ChroRemod	zf-C2H2
ENSG00000162714	84838.0	ZNF496		ChroRemod	zf-C2H2
ENSG00000163067	7549.0	ZNF2		ChroRemod	zf-C2H2
ENSG00000163795	130557.0	ZNF513		ChroRemod	zf-C2H2
ENSG00000163848	7707.0	ZNF148		ChroRemod	zf-C2H2
ENSG00000163884	28999.0	KLF15		ChroRemod	zf-C2H2
ENSG00000164011	51058.0	ZNF691		ChroRemod	zf-C2H2
ENSG00000164048	51385.0	ZNF589		ChroRemod	zf-C2H2
ENSG00000164256	56979.0	PRDM9		ChroRemod	zf-C2H2
ENSG00000164631	7559.0	ZNF12		ChroRemod	zf-C2H2
ENSG00000164651	221833.0	SP8		ChroRemod	zf-C2H2
ENSG00000164920	116039.0	OSR2		ChroRemod	zf-C2H2
ENSG00000165244	195828.0	ZNF367		ChroRemod	zf-C2H2
ENSG00000165512	7570.0	ZNF22		ChroRemod	zf-C2H2
ENSG00000165702	8328.0	GFI1B		ChroRemod	zf-C2H2
ENSG00000165804	51222.0	ZNF219		ChroRemod	zf-C2H2
ENSG00000165821	6297.0	SALL2		ChroRemod	zf-C2H2
ENSG00000166188	57567.0	ZNF319		ChroRemod	zf-C2H2
ENSG00000166261	7753.0	ZNF202		ChroRemod	zf-C2H2
ENSG00000166478	7702.0	ZNF143		ChroRemod	zf-C2H2
ENSG00000166526	7551.0	ZNF3		ChroRemod	zf-C2H2
ENSG00000166529	7589.0	ZSCAN21		ChroRemod	zf-C2H2
ENSG00000166704	80095.0	ZNF606		ChroRemod	zf-C2H2
ENSG00000167182	6668.0	SP2		ChroRemod	zf-C2H2
ENSG00000167232	7644.0	ZNF91		ChroRemod	zf-C2H2
ENSG00000167377	7571.0	ZNF23		ChroRemod	zf-C2H2
ENSG00000167380	7769.0	ZNF226		ChroRemod	zf-C2H2
ENSG00000167383	7772.0	ZNF229		ChroRemod	zf-C2H2
ENSG00000167384	7733.0	ZNF180		ChroRemod	zf-C2H2
ENSG00000167394	79759.0	ZNF668		ChroRemod	zf-C2H2
ENSG00000167395	9726.0	ZNF646		ChroRemod	zf-C2H2
ENSG00000167528	121274.0	ZNF641		ChroRemod	zf-C2H2
ENSG00000167554	162963.0	ZNF610		ChroRemod	zf-C2H2
ENSG00000167555	84436.0	ZNF528		ChroRemod	zf-C2H2
ENSG00000167562	55762.0	ZNF701		ChroRemod	zf-C2H2
ENSG00000167625	116115.0	ZNF526		ChroRemod	zf-C2H2
ENSG00000167635	7705.0	ZNF146		ChroRemod	zf-C2H2
ENSG00000167685	55311.0	ZNF444		ChroRemod	zf-C2H2
ENSG00000167766	55769.0	ZNF83		ChroRemod	zf-C2H2
ENSG00000167785	148156.0	ZNF558		ChroRemod	zf-C2H2
ENSG00000167840	7775.0	ZNF232		ChroRemod	zf-C2H2
ENSG00000167967	1877.0	E4F1		ChroRemod	zf-C2H2
ENSG00000167981	146434.0	ZNF597		ChroRemod	zf-C2H2
ENSG00000168348	84684.0	INSM2		ChroRemod	zf-C2H2
ENSG00000168661	90075.0	ZNF30		ChroRemod	zf-C2H2
ENSG00000168813	22847.0	ZNF507		ChroRemod	zf-C2H2
ENSG00000169131	6940.0	ZNF354A		ChroRemod	zf-C2H2
ENSG00000169260				ChroRemod	zf-C2H2
ENSG00000169554	9839.0	ZEB2		ChroRemod	zf-C2H2
ENSG00000169740	7580.0	ZNF32		ChroRemod	zf-C2H2
ENSG00000169926	51621.0	KLF13		ChroRemod	zf-C2H2
ENSG00000169946	23414.0	ZFPM2		ChroRemod	zf-C2H2
ENSG00000169951	92595.0	ZNF764		ChroRemod	zf-C2H2
ENSG00000169957	79724.0	ZNF768		ChroRemod	zf-C2H2
ENSG00000169981	7584.0	ZNF35		ChroRemod	zf-C2H2
ENSG00000170100	197320.0	ZNF778		ChroRemod	zf-C2H2
ENSG00000170260	7988.0	ZNF212		ChroRemod	zf-C2H2
ENSG00000170265	8427.0	ZNF282		ChroRemod	zf-C2H2
ENSG00000170325	56980.0	PRDM10		ChroRemod	zf-C2H2
ENSG00000170374	121340.0	SP7		ChroRemod	zf-C2H2
ENSG00000170616	83482.0	SCRT1		ChroRemod	zf-C2H2
ENSG00000170631	7564.0	ZNF16		ChroRemod	zf-C2H2
ENSG00000170684	162979.0	ZNF296		ChroRemod	zf-C2H2
ENSG00000170949	90338.0	ZNF160		ChroRemod	zf-C2H2
ENSG00000170954	55786.0	ZNF415		ChroRemod	zf-C2H2
ENSG00000171161	79894.0	ZNF672		ChroRemod	zf-C2H2
ENSG00000171163	55657.0	ZNF692		ChroRemod	zf-C2H2
ENSG00000171291	90594.0	ZNF439		ChroRemod	zf-C2H2
ENSG00000171295	126070.0	ZNF440		ChroRemod	zf-C2H2
ENSG00000171425	51545.0	ZNF581		ChroRemod	zf-C2H2
ENSG00000171443	147807.0	ZNF524		ChroRemod	zf-C2H2
ENSG00000171466	54811.0	ZNF562		ChroRemod	zf-C2H2
ENSG00000171469	93134.0	ZNF561		ChroRemod	zf-C2H2
ENSG00000171574	201514.0	ZNF584		ChroRemod	zf-C2H2
ENSG00000171606	10782.0	ZNF274		ChroRemod	zf-C2H2
ENSG00000171649	284307.0	ZIK1		ChroRemod	zf-C2H2
ENSG00000171817	163255.0	ZNF540		ChroRemod	zf-C2H2
ENSG00000171827	148268.0	ZNF570		ChroRemod	zf-C2H2
ENSG00000171872	128209.0	KLF17		ChroRemod	zf-C2H2
ENSG00000171940	7764.0	ZNF217		ChroRemod	zf-C2H2
ENSG00000171970	126295.0	ZNF57		ChroRemod	zf-C2H2
ENSG00000172000	80032.0	ZNF556		ChroRemod	zf-C2H2
ENSG00000172006	115196.0	ZNF554		ChroRemod	zf-C2H2
ENSG00000172059	8462.0	KLF11		ChroRemod	zf-C2H2
ENSG00000172273	25988.0	HINFP		ChroRemod	zf-C2H2
ENSG00000172466	7572.0	ZNF24		ChroRemod	zf-C2H2
ENSG00000172748	169270.0	ZNF596		ChroRemod	zf-C2H2
ENSG00000172818	5017.0	OVOL1		ChroRemod	zf-C2H2
ENSG00000172845	6670.0	SP3		ChroRemod	zf-C2H2
ENSG00000172888	285268.0	ZNF621		ChroRemod	zf-C2H2
ENSG00000173041	340252.0	ZNF680		ChroRemod	zf-C2H2
ENSG00000173068	54796.0	BNC2		ChroRemod	zf-C2H2
ENSG00000173258	158399.0	ZNF483		ChroRemod	zf-C2H2
ENSG00000173275	203523.0	ZNF449		ChroRemod	zf-C2H2
ENSG00000173404	3642.0	INSM1		ChroRemod	zf-C2H2
ENSG00000173480	147687.0	ZNF417		ChroRemod	zf-C2H2
ENSG00000173875	163049.0	ZNF791		ChroRemod	zf-C2H2
ENSG00000174255	7634.0	ZNF80		ChroRemod	zf-C2H2
ENSG00000174332	148979.0	GLIS1		ChroRemod	zf-C2H2
ENSG00000174586	162968.0	ZNF497		ChroRemod	zf-C2H2
ENSG00000174595	136259.0	KLF14		ChroRemod	zf-C2H2
ENSG00000174652	10781.0	ZNF266		ChroRemod	zf-C2H2
ENSG00000174963	84107.0	ZIC4		ChroRemod	zf-C2H2
ENSG00000175213	79797.0	ZNF408		ChroRemod	zf-C2H2
ENSG00000175322	162655.0	ZNF519		ChroRemod	zf-C2H2
ENSG00000175395	219749.0	ZNF25		ChroRemod	zf-C2H2
ENSG00000175691	58492.0	ZNF77		ChroRemod	zf-C2H2
ENSG00000175787	169841.0	ZNF169		ChroRemod	zf-C2H2
ENSG00000176024	79898.0	ZNF613		ChroRemod	zf-C2H2
ENSG00000176083	257101.0	ZNF683		ChroRemod	zf-C2H2
ENSG00000176222				ChroRemod	zf-C2H2
ENSG00000176293	7694.0	ZNF135		ChroRemod	zf-C2H2
ENSG00000176371	54993.0	ZSCAN2		ChroRemod	zf-C2H2
ENSG00000176472	284346.0	ZNF575		ChroRemod	zf-C2H2
ENSG00000177599	126069.0	ZNF491		ChroRemod	zf-C2H2
ENSG00000177842	253639.0	ZNF620		ChroRemod	zf-C2H2
ENSG00000177873	285267.0	ZNF619		ChroRemod	zf-C2H2
ENSG00000177932	30832.0	ZNF354C		ChroRemod	zf-C2H2
ENSG00000178150	163071.0	ZNF114		ChroRemod	zf-C2H2
ENSG00000178175	167465.0	ZNF366		ChroRemod	zf-C2H2
ENSG00000178187	285676.0	ZNF454		ChroRemod	zf-C2H2
ENSG00000178229	125919.0	ZNF543		ChroRemod	zf-C2H2
ENSG00000178338	117608.0	ZNF354B		ChroRemod	zf-C2H2
ENSG00000178386	7766.0	ZNF223		ChroRemod	zf-C2H2
ENSG00000178665	349075.0	ZNF713		ChroRemod	zf-C2H2
ENSG00000178917	285346.0	ZNF852		ChroRemod	zf-C2H2
ENSG00000178935	79818.0	ZNF552		ChroRemod	zf-C2H2
ENSG00000179059	132625.0	ZFP42		ChroRemod	zf-C2H2
ENSG00000179195	144348.0	ZNF664		ChroRemod	zf-C2H2
ENSG00000179388	1960.0	EGR3		ChroRemod	zf-C2H2
ENSG00000179588	161882.0	ZFPM1		ChroRemod	zf-C2H2
ENSG00000179922	147808.0	ZNF784		ChroRemod	zf-C2H2
ENSG00000179930	127665.0	ZNF648		ChroRemod	zf-C2H2
ENSG00000179943	84922.0	FIZ1		ChroRemod	zf-C2H2
ENSG00000179965	51333.0	ZNF771		ChroRemod	zf-C2H2
ENSG00000179981	10194.0	TSHZ1		ChroRemod	zf-C2H2
ENSG00000180035	197407.0	ZNF48		ChroRemod	zf-C2H2
ENSG00000180081				ChroRemod	zf-C2H2
ENSG00000180257	125893.0	ZNF816		ChroRemod	zf-C2H2
ENSG00000180479	51276.0	ZNF571		ChroRemod	zf-C2H2
ENSG00000180532	201516.0	ZSCAN4		ChroRemod	zf-C2H2
ENSG00000180626	84622.0	ZNF594		ChroRemod	zf-C2H2
ENSG00000180787	124961.0	ZFP3		ChroRemod	zf-C2H2
ENSG00000180855	10224.0	ZNF443		ChroRemod	zf-C2H2
ENSG00000180884	126375.0	ZNF792		ChroRemod	zf-C2H2
ENSG00000180938	137209.0	ZNF572		ChroRemod	zf-C2H2
ENSG00000181135	286075.0	ZNF707		ChroRemod	zf-C2H2
ENSG00000181220	155061.0	ZNF746		ChroRemod	zf-C2H2
ENSG00000181315	79692.0	ZNF322A		ChroRemod	zf-C2H2
ENSG00000181444	168544.0	ZNF467		ChroRemod	zf-C2H2
ENSG00000181450	339500.0	ZNF678		ChroRemod	zf-C2H2
ENSG00000181638	286128.0	ZFP41		ChroRemod	zf-C2H2
ENSG00000181666	284459.0	HKR1		ChroRemod	zf-C2H2
ENSG00000181690	5324.0	PLAG1		ChroRemod	zf-C2H2
ENSG00000181894	79673.0	ZNF329		ChroRemod	zf-C2H2
ENSG00000181896	94039.0	ZNF101		ChroRemod	zf-C2H2
ENSG00000182111	441234.0	ZNF716		ChroRemod	zf-C2H2
ENSG00000182141	7562.0	ZNF708		ChroRemod	zf-C2H2
ENSG00000182318	342945.0	ZSCAN22		ChroRemod	zf-C2H2
ENSG00000182903				ChroRemod	zf-C2H2
ENSG00000182983	389114.0	ZNF662		ChroRemod	zf-C2H2
ENSG00000182986	162967.0	ZNF320		ChroRemod	zf-C2H2
ENSG00000183309	9831.0	ZNF623		ChroRemod	zf-C2H2
ENSG00000183647	348327.0	ZNF530		ChroRemod	zf-C2H2
ENSG00000183850				ChroRemod	zf-C2H2
ENSG00000184280	26974.0	ZNF285		ChroRemod	zf-C2H2
ENSG00000184517	162239.0	ZFP1		ChroRemod	zf-C2H2
ENSG00000184635				ChroRemod	zf-C2H2
ENSG00000184937	7490.0	WT1		ChroRemod	zf-C2H2
ENSG00000184939	146198.0	ZFP90		ChroRemod	zf-C2H2
ENSG00000185177	90827.0	ZNF479		ChroRemod	zf-C2H2
ENSG00000185219	353274.0	ZNF445		ChroRemod	zf-C2H2
ENSG00000185252	7625.0	ZNF74		ChroRemod	zf-C2H2
ENSG00000185591	6667.0	SP1		ChroRemod	zf-C2H2
ENSG00000185669	333929.0	SNAI3		ChroRemod	zf-C2H2
ENSG00000185730	79943.0	ZNF696		ChroRemod	zf-C2H2
ENSG00000185811	10320.0	IKZF1		ChroRemod	zf-C2H2
ENSG00000185869				ChroRemod	zf-C2H2
ENSG00000185947	10308.0	ZNF267		ChroRemod	zf-C2H2
ENSG00000186017	84924.0	ZNF566		ChroRemod	zf-C2H2
ENSG00000186019	7767.0	ZNF224		ChroRemod	zf-C2H2
ENSG00000186020	57711.0	ZNF529		ChroRemod	zf-C2H2
ENSG00000186026	342909.0	ZNF284		ChroRemod	zf-C2H2
ENSG00000186230	388567.0	ZNF749		ChroRemod	zf-C2H2
ENSG00000186272	7565.0	ZNF17		ChroRemod	zf-C2H2
ENSG00000186300	148254.0	ZNF555		ChroRemod	zf-C2H2
ENSG00000186376	7626.0	ZNF75D		ChroRemod	zf-C2H2
ENSG00000186446	115560.0	ZNF501		ChroRemod	zf-C2H2
ENSG00000186448	10168.0	ZNF197		ChroRemod	zf-C2H2
ENSG00000186496	252884.0	ZNF396		ChroRemod	zf-C2H2
ENSG00000186660	80829.0	ZFP91		ChroRemod	zf-C2H2
ENSG00000186777	654254.0	ZNF732		ChroRemod	zf-C2H2
ENSG00000186812	84307.0	ZNF397		ChroRemod	zf-C2H2
ENSG00000186814	100101467.0	ZSCAN30		ChroRemod	zf-C2H2
ENSG00000187187	339327.0	ZNF546		ChroRemod	zf-C2H2
ENSG00000187607	57335.0	ZNF286A		ChroRemod	zf-C2H2
ENSG00000187626	387032.0	ZKSCAN4		ChroRemod	zf-C2H2
ENSG00000187792	7621.0	ZNF70		ChroRemod	zf-C2H2
ENSG00000187801	65243.0	ZNF643		ChroRemod	zf-C2H2
ENSG00000187815	339559.0	ZNF642		ChroRemod	zf-C2H2
ENSG00000187987	222696.0	ZSCAN23		ChroRemod	zf-C2H2
ENSG00000188033	57474.0	ZNF490		ChroRemod	zf-C2H2
ENSG00000188171	199777.0	ZNF626		ChroRemod	zf-C2H2
ENSG00000188227	390927.0	ZNF793		ChroRemod	zf-C2H2
ENSG00000188283	163087.0	ZNF383		ChroRemod	zf-C2H2
ENSG00000188295	79862.0	ZNF669		ChroRemod	zf-C2H2
ENSG00000188321	84527.0	ZNF559		ChroRemod	zf-C2H2
ENSG00000188474				ChroRemod	zf-C2H2
